id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, french_ict, dutch_ict, irish_ict, ew_ict, pumped, hydro, oil, ocgt, other
430100, 2015-07-02 13:30:04, 36606, 49.965, 8326, 7527, 16234, 762, 1900, 504, -44, -232, 354, 328, 0, 0, 590
430101, 2015-07-02 13:35:04, 36567, 49.966, 8334, 7523, 16257, 781, 1784, 662, -54, -240, 312, 329, 0, 0, 567
430102, 2015-07-02 13:40:02, 36471, 49.985001, 8383, 7525, 16194, 771, 1784, 662, -54, -240, 299, 300, 0, 0, 540
430103, 2015-07-02 13:45:01, 36424, 50.043999, 8402, 7521, 16142, 740, 1784, 662, -54, -240, 317, 295, 0, 0, 540
430104, 2015-07-02 13:50:02, 36383, 50.043999, 8400, 7517, 16173, 726, 1784, 662, -54, -240, 283, 295, 0, 0, 540
430105, 2015-07-02 13:55:02, 36375, 50.002998, 8367, 7522, 16196, 695, 1784, 662, -54, -240, 296, 295, 0, 0, 540
430106, 2015-07-02 14:00:01, 36270, 50.040001, 8340, 7528, 16136, 707, 1784, 662, -54, -240, 280, 295, 0, 0, 538
430107, 2015-07-02 14:05:02, 36235, 50.066002, 8334, 7528, 16071, 780, 1784, 670, -54, -240, 278, 307, 0, 0, 498
430108, 2015-07-02 14:10:02, 36219, 50.068001, 8335, 7528, 16026, 839, 1784, 670, -54, -240, 278, 315, 0, 0, 470
430109, 2015-07-02 14:15:02, 36171, 49.986, 8281, 7536, 16082, 858, 1784, 670, -54, -240, 278, 316, 0, 0, 470
430110, 2015-07-02 14:20:01, 36117, 50.014, 8223, 7533, 16128, 838, 1784, 670, -54, -240, 279, 319, 0, 0, 472
430111, 2015-07-02 14:25:01, 36046, 50.030998, 8155, 7528, 16151, 812, 1784, 670, -54, -240, 278, 318, 0, 0, 472
430112, 2015-07-02 14:30:08, 36073, 49.987, 8161, 7525, 16153, 839, 1784, 670, -54, -240, 278, 318, 0, 0, 469
430113, 2015-07-02 14:35:02, 36139, 49.955002, 8201, 7524, 16194, 834, 1650, 702, -34, -230, 286, 325, 0, 0, 430
430114, 2015-07-02 14:40:02, 36273, 49.965, 8191, 7518, 16286, 857, 1650, 702, -34, -230, 324, 330, 0, 0, 402
430115, 2015-07-02 14:45:05, 36445, 49.963001, 8173, 7515, 16321, 856, 1650, 702, -34, -230, 480, 330, 0, 0, 403
430116, 2015-07-02 14:50:02, 36608, 49.942001, 8186, 7517, 16346, 841, 1650, 702, -34, -230, 621, 330, 0, 0, 404
430117, 2015-07-02 14:55:02, 36761, 49.972, 8192, 7517, 16459, 827, 1650, 702, -34, -230, 654, 330, 0, 0, 402
430118, 2015-07-02 15:00:02, 36759, 50.005001, 8207, 7518, 16468, 852, 1650, 702, -34, -230, 622, 329, 0, 0, 399
430119, 2015-07-02 15:05:02, 36849, 50.084, 8293, 7518, 16365, 899, 1648, 740, -32, -230, 589, 329, 0, 0, 360
430120, 2015-07-02 15:10:02, 36870, 50.058998, 8199, 7519, 16147, 975, 1648, 740, -32, -230, 579, 329, 0, 0, 332
430121, 2015-07-02 15:15:02, 36823, 50.033001, 8191, 7522, 16036, 1011, 1648, 740, -32, -230, 579, 330, 0, 0, 331
430122, 2015-07-02 15:20:03, 36725, 49.959999, 8148, 7529, 16004, 993, 1648, 740, -32, -230, 578, 330, 0, 0, 332
430123, 2015-07-02 15:25:03, 36799, 49.956001, 8108, 7530, 16055, 971, 1648, 740, -32, -230, 607, 337, 0, 0, 332
430124, 2015-07-02 15:30:01, 36912, 50.002998, 8167, 7519, 16079, 962, 1648, 740, -32, -230, 635, 344, 0, 0, 332
430125, 2015-07-02 15:35:02, 37039, 50.048, 8174, 7523, 16128, 1001, 2000, 836, -18, -230, 597, 435, 0, 0, 325
430126, 2015-07-02 15:40:02, 37193, 50.077999, 8145, 7525, 16166, 1124, 2000, 836, -18, -230, 580, 506, 0, 0, 308
430127, 2015-07-02 15:45:03, 37242, 50.096001, 8141, 7523, 16143, 1210, 2000, 836, -18, -230, 578, 526, 0, 0, 308
430128, 2015-07-02 15:50:01, 37389, 50.047001, 8149, 7522, 16194, 1263, 2000, 836, -18, -230, 578, 563, 0, 0, 307
430129, 2015-07-02 15:55:01, 37383, 50.081001, 8088, 7529, 16268, 1323, 2000, 836, -18, -230, 578, 570, 0, 0, 212
430130, 2015-07-02 16:00:01, 37445, 49.987999, 8070, 7533, 16286, 1417, 2000, 836, -18, -230, 578, 574, 0, 0, 173
430131, 2015-07-02 16:05:01, 37356, 49.992001, 8076, 7531, 16405, 1448, 2000, 824, -18, -242, 372, 577, 0, 0, 109
430132, 2015-07-02 16:10:03, 37284, 49.915001, 8075, 7526, 16392, 1362, 2000, 824, -18, -242, 280, 585, 0, 0, 108
430133, 2015-07-02 16:15:02, 37186, 49.997002, 7993, 7525, 16287, 1289, 2000, 824, -18, -242, 375, 573, 0, 0, 108
430134, 2015-07-02 16:20:08, 37238, 49.951, 7928, 7521, 16054, 1225, 2000, 824, -18, -242, 750, 572, 0, 0, 108
430135, 2015-07-02 16:25:02, 37350, 50.058998, 7972, 7521, 16046, 1135, 2000, 824, -18, -242, 924, 573, 0, 0, 108
430136, 2015-07-02 16:30:04, 37341, 50.049, 8077, 7525, 16074, 1012, 2000, 824, -18, -242, 910, 612, 0, 0, 108
430137, 2015-07-02 16:35:02, 37104, 50.050999, 8163, 7523, 16060, 894, 2000, 960, 74, -176, 632, 687, 0, 0, 108
430138, 2015-07-02 16:40:02, 36974, 50.141998, 8190, 7519, 16054, 816, 2000, 960, 74, -176, 579, 693, 0, 0, 108
430139, 2015-07-02 16:45:06, 36794, 50.089001, 8166, 7528, 16002, 821, 2000, 960, 74, -176, 466, 720, 0, 0, 108
430140, 2015-07-02 16:50:01, 36556, 49.972, 8149, 7533, 15941, 876, 2000, 960, 74, -176, 277, 697, 0, 0, 108
430141, 2015-07-02 16:55:01, 36521, 49.987, 8108, 7523, 15796, 906, 2000, 960, 74, -176, 388, 640, 0, 0, 107
430142, 2015-07-02 17:00:02, 36516, 50.008999, 8090, 7512, 15747, 917, 2000, 960, 74, -176, 448, 639, 0, 0, 108
430143, 2015-07-02 17:05:02, 36483, 50.054001, 8140, 7521, 15775, 878, 1998, 936, 82, -150, 406, 635, 0, 0, 109
430144, 2015-07-02 17:10:01, 36361, 50.054001, 8126, 7532, 15821, 823, 1998, 936, 82, -150, 335, 625, 0, 0, 108
430145, 2015-07-02 17:15:02, 36189, 50.008999, 8095, 7532, 15785, 785, 1998, 936, 82, -150, 283, 620, 0, 0, 108
430146, 2015-07-02 17:20:02, 36141, 50.064999, 8035, 7525, 15758, 822, 1998, 936, 82, -150, 279, 621, 0, 0, 108
430147, 2015-07-02 17:25:02, 36071, 50.051998, 8017, 7525, 15695, 845, 1998, 936, 82, -150, 278, 622, 0, 0, 108
430148, 2015-07-02 17:30:01, 35985, 50.040001, 8033, 7527, 15608, 841, 1998, 936, 82, -150, 278, 620, 0, 0, 108
430149, 2015-07-02 17:35:02, 35920, 50.028, 7989, 7530, 15652, 816, 1998, 928, 58, -144, 278, 556, 0, 0, 108
430150, 2015-07-02 17:40:01, 35978, 50.026001, 7951, 7534, 15762, 817, 1998, 928, 58, -144, 278, 532, 0, 0, 108
430151, 2015-07-02 17:45:01, 35910, 50.047001, 7905, 7527, 15767, 844, 1998, 928, 58, -144, 280, 450, 0, 0, 108
430152, 2015-07-02 17:50:02, 35757, 49.999001, 7907, 7524, 15659, 841, 1998, 928, 58, -144, 279, 415, 0, 0, 108
430153, 2015-07-02 17:55:01, 35646, 49.983002, 7873, 7526, 15590, 809, 1998, 928, 58, -144, 292, 414, 0, 0, 108
430154, 2015-07-02 18:00:01, 35553, 50.033001, 7879, 7528, 15525, 771, 1998, 928, 58, -144, 298, 402, 0, 0, 108
430155, 2015-07-02 18:05:02, 35505, 50.119999, 7912, 7529, 15493, 769, 2000, 946, 86, -98, 284, 358, 0, 0, 108
430156, 2015-07-02 18:10:02, 35291, 50.006001, 7898, 7537, 15328, 794, 2000, 946, 86, -98, 277, 286, 0, 0, 108
430157, 2015-07-02 18:15:02, 35108, 49.973999, 7892, 7535, 15120, 792, 2000, 946, 86, -98, 280, 283, 0, 0, 107
430158, 2015-07-02 18:20:03, 35054, 49.979, 7856, 7533, 14859, 804, 2000, 946, 86, -98, 479, 283, 0, 0, 107
430159, 2015-07-02 18:25:02, 34994, 50.066002, 7841, 7532, 14667, 809, 2000, 946, 86, -98, 621, 282, 0, 0, 108
430160, 2015-07-02 18:30:02, 34824, 49.928001, 7825, 7536, 14550, 817, 2000, 946, 86, -98, 593, 281, 0, 0, 107
430161, 2015-07-02 18:35:02, 34764, 49.926998, 7747, 7540, 14504, 809, 2000, 994, 118, -30, 648, 282, 0, 0, 108
430162, 2015-07-02 18:40:02, 34802, 50.009998, 7690, 7536, 14408, 774, 2000, 994, 118, -30, 855, 281, 0, 0, 108
430163, 2015-07-02 18:45:01, 34562, 49.973999, 7689, 7534, 14316, 779, 2000, 994, 118, -30, 717, 281, 0, 0, 107
430164, 2015-07-02 18:50:02, 34396, 50.055, 7677, 7535, 14271, 770, 2000, 994, 118, -30, 610, 281, 0, 0, 107
430165, 2015-07-02 18:55:02, 34324, 49.911999, 7687, 7541, 14206, 824, 2000, 994, 118, -30, 564, 281, 0, 0, 107
430166, 2015-07-02 19:00:02, 34190, 50.047001, 7648, 7536, 14241, 858, 2000, 994, 118, -30, 349, 281, 0, 0, 107
430167, 2015-07-02 19:05:02, 34252, 50.056999, 7497, 7534, 14401, 906, 1998, 1002, 140, -16, 405, 278, 0, 0, 107
430168, 2015-07-02 19:10:01, 34174, 50.078999, 7514, 7536, 14375, 933, 1998, 1002, 140, -16, 344, 283, 0, 0, 107
430169, 2015-07-02 19:15:03, 33963, 49.943001, 7480, 7539, 14220, 974, 1998, 1002, 140, -16, 281, 284, 0, 0, 108
430170, 2015-07-02 19:20:06, 33937, 50.042999, 7468, 7543, 14128, 987, 1998, 1002, 140, -16, 307, 285, 0, 0, 107
430171, 2015-07-02 19:25:01, 33759, 50.040001, 7419, 7538, 13940, 992, 1998, 1002, 140, -16, 375, 285, 0, 0, 107
430172, 2015-07-02 19:30:03, 33545, 49.962002, 7397, 7543, 13846, 970, 1998, 1002, 140, -16, 294, 285, 0, 0, 108
430173, 2015-07-02 19:35:01, 33503, 50.033001, 7362, 7543, 13737, 1061, 1998, 980, 120, -12, 297, 285, 0, 0, 107
430174, 2015-07-02 19:40:02, 33511, 50.101002, 7360, 7540, 13701, 1106, 1998, 980, 120, -12, 292, 285, 0, 0, 107
430175, 2015-07-02 19:45:02, 33434, 50.116001, 7342, 7537, 13644, 1160, 1998, 980, 120, -12, 280, 283, 0, 0, 107
430176, 2015-07-02 19:50:01, 33267, 49.969002, 7304, 7540, 13437, 1258, 1998, 980, 120, -12, 280, 282, 0, 0, 107
430177, 2015-07-02 19:55:02, 33208, 50.050999, 7256, 7537, 13256, 1338, 1998, 980, 120, -12, 321, 283, 0, 0, 107
430178, 2015-07-02 20:00:02, 33178, 49.999001, 7193, 7539, 13209, 1400, 1998, 980, 120, -12, 353, 282, 0, 0, 107
430179, 2015-07-02 20:05:02, 33079, 50.007999, 7150, 7535, 13221, 1419, 1998, 976, 120, -12, 287, 253, 0, 0, 108
430180, 2015-07-02 20:10:02, 33089, 50.092999, 7150, 7534, 13217, 1443, 1998, 976, 120, -12, 292, 228, 0, 0, 108
430181, 2015-07-02 20:15:02, 32963, 49.950001, 7123, 7535, 13125, 1472, 1998, 976, 120, -12, 283, 226, 0, 0, 108
430182, 2015-07-02 20:20:03, 32845, 49.929001, 7076, 7540, 13022, 1461, 1998, 976, 120, -12, 301, 224, 0, 0, 108
430183, 2015-07-02 20:25:01, 32835, 49.948002, 7101, 7540, 12906, 1424, 1998, 976, 120, -12, 369, 225, 0, 0, 108
430184, 2015-07-02 20:30:02, 32733, 49.974998, 7094, 7538, 12863, 1408, 1998, 976, 120, -12, 346, 224, 0, 0, 109
430185, 2015-07-02 20:35:02, 32707, 50.006001, 7111, 7535, 12788, 1473, 1998, 1006, 120, 4, 324, 225, 0, 0, 109
430186, 2015-07-02 20:40:02, 32749, 50.076, 7135, 7540, 12794, 1529, 1998, 1006, 120, 4, 292, 224, 0, 0, 109
430187, 2015-07-02 20:45:02, 32529, 50.078999, 7075, 7547, 12654, 1550, 1998, 1006, 120, 4, 281, 224, 0, 0, 109
430188, 2015-07-02 20:50:01, 32433, 50.028, 7109, 7544, 12487, 1596, 1998, 1006, 120, 4, 281, 225, 0, 0, 108
430189, 2015-07-02 20:55:02, 32471, 50.089001, 7146, 7539, 12463, 1601, 1998, 1006, 120, 4, 283, 225, 0, 0, 109
430190, 2015-07-02 21:00:03, 32443, 50.058998, 7096, 7541, 12501, 1575, 1998, 1006, 120, 4, 284, 227, 0, 0, 109
430191, 2015-07-02 21:05:02, 32405, 50.064999, 7057, 7546, 12559, 1528, 1998, 978, 120, 8, 284, 225, 0, 0, 109
430192, 2015-07-02 21:10:02, 32632, 50.068001, 7079, 7542, 12672, 1522, 1998, 978, 120, 8, 385, 224, 0, 0, 108
430193, 2015-07-02 21:15:03, 32565, 49.978001, 7129, 7539, 12682, 1493, 1998, 978, 120, 8, 300, 224, 0, 0, 108
430194, 2015-07-02 21:20:05, 32319, 49.972, 7168, 7544, 12402, 1465, 1998, 978, 120, 8, 295, 225, 0, 0, 109
430195, 2015-07-02 21:25:01, 32396, 50.014, 7184, 7546, 12445, 1428, 1998, 978, 120, 8, 326, 225, 0, 0, 108
430196, 2015-07-02 21:30:01, 32383, 50.068001, 7154, 7542, 12490, 1429, 1998, 978, 120, 8, 308, 225, 0, 0, 109
430197, 2015-07-02 21:35:02, 31766, 50.07, 6888, 7544, 12134, 1485, 1998, 992, 120, -8, 287, 224, 0, 0, 108
430198, 2015-07-02 21:40:02, 31442, 49.971001, 6731, 7542, 11972, 1493, 1998, 992, 120, -8, 287, 223, 0, 0, 109
430199, 2015-07-02 21:45:03, 31118, 49.941002, 6706, 7545, 11697, 1524, 1998, 992, 120, -8, 206, 223, 0, 0, 109
430200, 2015-07-02 21:50:02, 30824, 49.965, 6679, 7546, 11527, 1517, 1998, 992, 120, -8, 87, 222, 0, 0, 109
430201, 2015-07-02 21:55:02, 30557, 50.041, 6678, 7539, 11361, 1511, 1998, 992, 120, -8, 0, 222, 0, 0, 108
430202, 2015-07-02 22:00:02, 30254, 50.043999, 6624, 7537, 11143, 1518, 1998, 992, 120, -8, 0, 222, 0, 0, 109
430203, 2015-07-02 22:05:03, 29916, 50.005001, 6514, 7542, 10921, 1516, 1998, 992, 120, -6, 0, 222, 0, 0, 108
430204, 2015-07-02 22:10:02, 29532, 49.977001, 6479, 7546, 10714, 1526, 1998, 992, 120, -6, 0, 223, 0, 0, 109
430205, 2015-07-02 22:15:02, 29139, 49.973, 6460, 7551, 10344, 1509, 1998, 992, 120, -6, 0, 223, 0, 0, 109
430206, 2015-07-02 22:20:02, 28805, 50.027, 6382, 7544, 10106, 1493, 1998, 992, 120, -6, 0, 223, 0, 0, 108
430207, 2015-07-02 22:25:01, 28462, 49.941002, 6335, 7538, 9867, 1455, 1998, 992, 120, -6, 0, 223, 0, 0, 108
430208, 2015-07-02 22:30:01, 28123, 49.952, 6268, 7541, 9607, 1387, 1998, 992, 120, -6, 0, 223, 0, 0, 109
430209, 2015-07-02 22:35:02, 27782, 49.937, 6238, 7542, 9320, 1336, 1880, 950, 130, -20, 0, 223, 0, 0, 108
430210, 2015-07-02 22:40:01, 27570, 50.002998, 6272, 7538, 9088, 1302, 1880, 950, 130, -20, 0, 223, 0, 0, 109
430211, 2015-07-02 22:45:02, 27323, 50.070999, 6281, 7533, 8850, 1307, 1880, 950, 130, -20, 0, 222, 0, 0, 109
430212, 2015-07-02 22:50:01, 27033, 50.09, 6308, 7532, 8596, 1273, 1880, 950, 130, -20, 0, 222, 0, 0, 108
430213, 2015-07-02 22:55:01, 26803, 50.137001, 6319, 7538, 8369, 1275, 1880, 950, 130, -20, 0, 222, 0, 0, 108
430214, 2015-07-02 23:00:01, 26571, 49.986, 6352, 7544, 8120, 1277, 1880, 950, 130, -20, 0, 222, 0, 0, 107
430215, 2015-07-02 23:05:01, 26460, 49.919998, 6394, 7542, 7959, 1232, 1880, 926, 176, 12, 0, 217, 0, 0, 108
430216, 2015-07-02 23:10:02, 26457, 49.863998, 6373, 7530, 7978, 1181, 1880, 926, 176, 12, 0, 204, 0, 0, 108
430217, 2015-07-02 23:15:02, 26512, 49.938999, 6386, 7522, 8078, 1109, 1880, 926, 176, 12, 0, 203, 0, 0, 108
430218, 2015-07-02 23:20:05, 26731, 49.972, 6438, 7532, 8256, 1062, 1880, 926, 176, 12, 0, 202, 0, 0, 108
430219, 2015-07-02 23:25:02, 26720, 50.047001, 6487, 7533, 8226, 1036, 1880, 926, 176, 12, 0, 203, 0, 0, 108
430220, 2015-07-02 23:30:02, 26557, 50.004002, 6475, 7533, 8117, 1028, 1880, 926, 176, 12, 0, 202, 0, 0, 108
430221, 2015-07-02 23:35:02, 26352, 49.938, 6457, 7538, 7954, 995, 1880, 926, 176, 12, 0, 202, 0, 0, 107
430222, 2015-07-02 23:40:02, 26229, 49.91, 6449, 7532, 7829, 971, 1880, 926, 176, 12, 0, 203, 0, 0, 107
430223, 2015-07-02 23:45:03, 26131, 49.938, 6406, 7541, 7766, 959, 1880, 926, 176, 12, 0, 203, 0, 0, 108
430224, 2015-07-02 23:50:02, 26021, 49.931999, 6354, 7547, 7680, 981, 1880, 926, 176, 12, 0, 203, 0, 0, 108
430225, 2015-07-02 23:55:02, 25906, 49.976002, 6362, 7546, 7580, 975, 1880, 926, 176, 12, 0, 202, 0, 0, 108
430226, 2015-07-03 00:00:02, 25702, 49.984001, 6334, 7544, 7462, 956, 1880, 926, 176, 12, 0, 202, 0, 0, 108
430227, 2015-07-03 00:05:02, 25591, 49.948002, 6293, 7545, 7438, 957, 1882, 968, 194, 78, 0, 192, 0, 0, 108
430228, 2015-07-03 00:10:02, 25728, 49.938999, 6335, 7543, 7517, 982, 1882, 968, 194, 78, 0, 172, 0, 0, 107
430229, 2015-07-03 00:15:02, 25817, 49.983002, 6405, 7547, 7532, 996, 1882, 968, 194, 78, 0, 164, 0, 0, 107
430230, 2015-07-03 00:20:04, 25734, 49.966, 6448, 7538, 7459, 964, 1882, 968, 194, 78, 0, 164, 0, 0, 107
430231, 2015-07-03 00:25:02, 25706, 50.021, 6458, 7542, 7427, 954, 1882, 968, 194, 78, 0, 164, 0, 0, 107
430232, 2015-07-03 00:30:02, 25643, 50.036999, 6458, 7544, 7392, 938, 1882, 968, 194, 78, 0, 164, 0, 0, 107
430233, 2015-07-03 00:35:01, 25572, 49.946999, 6465, 7549, 7336, 931, 1880, 956, 196, 20, 0, 164, 0, 0, 108
430234, 2015-07-03 00:40:01, 25520, 49.944, 6469, 7546, 7277, 913, 1880, 956, 196, 20, 0, 164, 0, 0, 107
430235, 2015-07-03 00:45:01, 25528, 49.959999, 6469, 7546, 7280, 898, 1880, 956, 196, 20, 0, 164, 0, 0, 107
430236, 2015-07-03 00:50:02, 25482, 49.979, 6436, 7541, 7271, 907, 1880, 956, 196, 20, 0, 164, 0, 0, 106
430237, 2015-07-03 00:55:02, 25407, 49.973, 6404, 7543, 7242, 902, 1880, 956, 196, 20, 0, 164, 0, 0, 106
430238, 2015-07-03 01:00:02, 25381, 50.02, 6400, 7550, 7250, 883, 1880, 956, 196, 20, 0, 165, 0, 0, 107
430239, 2015-07-03 01:05:02, 25286, 50.007999, 6394, 7548, 7246, 854, 1880, 954, 184, 16, 0, 164, 0, 0, 107
430240, 2015-07-03 01:10:02, 25274, 50.006001, 6398, 7551, 7245, 858, 1880, 954, 184, 16, 0, 164, 0, 0, 107
430241, 2015-07-03 01:15:03, 25212, 50.030998, 6400, 7551, 7201, 839, 1880, 954, 184, 16, 0, 164, 0, 0, 107
430242, 2015-07-03 01:20:04, 25119, 50.034, 6379, 7554, 7164, 810, 1880, 954, 184, 16, 0, 164, 0, 0, 107
430243, 2015-07-03 01:25:02, 25067, 50.087002, 6353, 7562, 7132, 811, 1880, 954, 184, 16, 0, 164, 0, 0, 106
430244, 2015-07-03 01:30:02, 24972, 50.081001, 6329, 7555, 7075, 822, 1880, 954, 184, 16, 0, 164, 0, 0, 106
430245, 2015-07-03 01:35:01, 24876, 49.959, 6325, 7555, 6999, 809, 1882, 922, 134, -20, 0, 164, 0, 0, 106
430246, 2015-07-03 01:40:01, 24801, 49.931999, 6296, 7556, 6924, 797, 1882, 922, 134, -20, 0, 165, 0, 0, 107
430247, 2015-07-03 01:45:02, 24721, 49.978001, 6292, 7555, 6813, 796, 1882, 922, 134, -20, 0, 165, 0, 0, 107
430248, 2015-07-03 01:50:02, 24651, 50.006001, 6265, 7553, 6799, 787, 1882, 922, 134, -20, 0, 164, 0, 0, 108
430249, 2015-07-03 01:55:03, 24654, 49.991001, 6251, 7555, 6858, 762, 1882, 922, 134, -20, 0, 164, 0, 0, 108
430250, 2015-07-03 02:00:03, 24655, 50.030998, 6247, 7552, 6874, 757, 1882, 922, 134, -20, 0, 164, 0, 0, 108
430251, 2015-07-03 02:05:03, 24655, 49.986, 6228, 7557, 6893, 764, 1880, 948, 134, -20, 0, 164, 0, 0, 108
430252, 2015-07-03 02:10:03, 24656, 49.983002, 6157, 7561, 6949, 762, 1880, 948, 134, -20, 0, 165, 0, 0, 107
430253, 2015-07-03 02:15:02, 24603, 49.937, 6062, 7558, 7001, 741, 1880, 948, 134, -20, 0, 164, 0, 0, 107
430254, 2015-07-03 02:20:06, 24564, 49.941002, 5976, 7557, 7066, 716, 1880, 948, 134, -20, 0, 164, 0, 0, 107
430255, 2015-07-03 02:25:02, 24508, 49.888, 5881, 7557, 7115, 699, 1880, 948, 134, -20, 0, 164, 0, 0, 108
430256, 2015-07-03 02:30:01, 24480, 49.952, 5765, 7557, 7191, 689, 1880, 948, 134, -20, 0, 165, 0, 0, 108
430257, 2015-07-03 02:35:02, 24509, 49.948002, 5724, 7555, 7304, 666, 1882, 966, 134, -20, 0, 164, 0, 0, 108
430258, 2015-07-03 02:40:02, 24521, 50.007999, 5744, 7551, 7347, 628, 1882, 966, 134, -20, 0, 165, 0, 0, 108
430259, 2015-07-03 02:45:02, 24551, 50.056999, 5774, 7556, 7375, 618, 1882, 966, 134, -20, 0, 164, 0, 0, 108
430260, 2015-07-03 02:50:02, 24511, 50.035999, 5834, 7566, 7330, 577, 1882, 966, 134, -20, 0, 164, 0, 0, 107
430261, 2015-07-03 02:55:01, 24458, 49.932999, 5842, 7570, 7297, 541, 1882, 966, 134, -20, 0, 164, 0, 0, 108
430262, 2015-07-03 03:00:02, 24384, 49.894001, 5846, 7565, 7216, 511, 1882, 966, 134, -20, 0, 164, 0, 0, 108
430263, 2015-07-03 03:05:02, 24312, 49.966999, 5821, 7560, 7186, 474, 1882, 950, 132, -20, 0, 165, 0, 0, 109
430264, 2015-07-03 03:10:01, 24382, 50.028999, 5871, 7553, 7271, 445, 1882, 950, 132, -20, 0, 164, 0, 0, 108
430265, 2015-07-03 03:15:02, 24414, 50.042, 5908, 7555, 7328, 421, 1882, 950, 132, -20, 0, 164, 0, 0, 108
430266, 2015-07-03 03:20:03, 24411, 50, 5940, 7564, 7314, 404, 1882, 950, 132, -20, 0, 164, 0, 0, 108
430267, 2015-07-03 03:25:02, 24308, 50.021999, 5908, 7561, 7241, 402, 1882, 950, 132, -20, 0, 163, 0, 0, 108
430268, 2015-07-03 03:30:02, 24230, 50.063, 5890, 7557, 7194, 399, 1882, 950, 132, -20, 0, 163, 0, 0, 107
430269, 2015-07-03 03:35:02, 24136, 50.025002, 5871, 7565, 7119, 405, 1882, 938, 110, -36, 0, 162, 0, 0, 107
430270, 2015-07-03 03:40:01, 24077, 50.047001, 5853, 7572, 7063, 409, 1882, 938, 110, -36, 0, 162, 0, 0, 109
430271, 2015-07-03 03:45:02, 23916, 50.053001, 5837, 7568, 6919, 408, 1882, 938, 110, -36, 0, 162, 0, 0, 108
430272, 2015-07-03 03:50:02, 23808, 50.056, 5826, 7572, 6822, 409, 1882, 938, 110, -36, 0, 162, 0, 0, 108
430273, 2015-07-03 03:55:02, 23733, 50.049, 5813, 7570, 6766, 408, 1882, 938, 110, -36, 0, 163, 0, 0, 108
430274, 2015-07-03 04:00:01, 23702, 50.062, 5784, 7569, 6770, 404, 1882, 938, 110, -36, 0, 162, 0, 0, 108
430275, 2015-07-03 04:05:04, 23773, 50.057999, 5786, 7570, 6854, 394, 1882, 916, 110, -36, 0, 162, 0, 0, 108
430276, 2015-07-03 04:10:01, 23810, 49.993, 5854, 7573, 6833, 373, 1882, 916, 110, -36, 0, 162, 0, 0, 108
430277, 2015-07-03 04:15:01, 23896, 49.923, 5932, 7572, 6812, 362, 1882, 916, 110, -36, 0, 163, 0, 0, 107
430278, 2015-07-03 04:20:05, 24001, 49.935001, 5981, 7573, 6826, 367, 1882, 916, 110, -36, 0, 163, 0, 0, 108
430279, 2015-07-03 04:25:03, 24093, 50.023998, 6019, 7563, 6883, 368, 1882, 916, 110, -36, 0, 163, 0, 0, 108
430280, 2015-07-03 04:30:01, 24194, 50.043999, 6070, 7561, 6960, 365, 1882, 916, 110, -36, 0, 162, 0, 0, 108
430281, 2015-07-03 04:35:01, 24343, 50.018002, 6167, 7573, 7029, 361, 1882, 944, 130, -22, 0, 164, 0, 0, 108
430282, 2015-07-03 04:40:02, 24410, 50.021999, 6238, 7575, 7039, 346, 1882, 944, 130, -22, 0, 164, 0, 0, 108
430283, 2015-07-03 04:45:02, 24579, 50.036999, 6376, 7572, 7076, 345, 1882, 944, 130, -22, 0, 164, 0, 0, 107
430284, 2015-07-03 04:50:02, 24701, 50.027, 6454, 7571, 7123, 341, 1882, 944, 130, -22, 0, 164, 0, 0, 107
430285, 2015-07-03 04:55:02, 24820, 50.011002, 6557, 7578, 7149, 333, 1882, 944, 130, -22, 0, 164, 0, 0, 108
430286, 2015-07-03 05:00:02, 24877, 49.995998, 6623, 7577, 7131, 328, 1882, 944, 130, -22, 0, 164, 0, 0, 108
430287, 2015-07-03 05:05:01, 24867, 50.028, 6604, 7571, 7137, 317, 1880, 930, 132, -20, 0, 164, 0, 0, 108
430288, 2015-07-03 05:10:01, 25188, 49.900002, 6643, 7567, 7273, 308, 1880, 930, 132, -20, 0, 163, 0, 0, 108
430289, 2015-07-03 05:15:02, 25367, 49.999001, 6685, 7568, 7311, 303, 1880, 930, 132, -20, 0, 163, 0, 0, 108
430290, 2015-07-03 05:20:03, 25598, 49.984001, 6648, 7562, 7542, 305, 1880, 930, 132, -20, 0, 163, 0, 0, 107
430291, 2015-07-03 05:25:01, 25896, 49.967999, 6653, 7560, 7828, 311, 1880, 930, 132, -20, 0, 162, 0, 0, 108
430292, 2015-07-03 05:30:02, 26207, 49.984001, 6828, 7571, 7914, 319, 1880, 930, 132, -20, 0, 163, 0, 0, 108
430293, 2015-07-03 05:35:02, 26533, 50.056, 6999, 7571, 8042, 324, 1998, 1020, 184, 50, 0, 163, 0, 0, 108
430294, 2015-07-03 05:40:01, 27091, 50.057999, 7208, 7572, 8390, 338, 1998, 1020, 184, 50, 0, 162, 0, 0, 108
430295, 2015-07-03 05:45:01, 27553, 50.074001, 7252, 7573, 8779, 345, 1998, 1020, 184, 50, 0, 162, 0, 0, 107
430296, 2015-07-03 05:50:02, 27900, 50.018002, 7290, 7575, 9067, 342, 1998, 1020, 184, 50, 0, 162, 0, 0, 108
430297, 2015-07-03 05:55:03, 28304, 49.943001, 7425, 7581, 9295, 348, 1998, 1020, 184, 50, 0, 163, 0, 0, 108
